"ObsID","CensusID","PredID","PredSize","EstimatedPredSize","RepeatObsID","PreyID","PreySize","EstimatedPreySize","Drilling","ObsComment","Tag","TidalZone","PossibleChaemoPred"
43300,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43301,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43302,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43303,757,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43304,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43305,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43306,757,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43307,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43308,757,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43309,757,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43310,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43311,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43312,757,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43313,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43314,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43315,757,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43316,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43317,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43318,757,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43319,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43320,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43321,757,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43322,757,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43323,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43324,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43325,757,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43326,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43327,757,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43328,757,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43329,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43330,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43331,757,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43332,757,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43333,757,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43334,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43335,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43336,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43337,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43338,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43339,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43340,757,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43341,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43342,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43343,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43344,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43345,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43346,757,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43347,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43348,757,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43349,757,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43350,757,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43351,757,132,13,FALSE,1,278,3,TRUE,FALSE,,"None",4,FALSE
43352,757,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43353,757,132,13,FALSE,1,278,5,FALSE,FALSE,,"None",4,FALSE
43354,757,132,16,FALSE,1,278,9,FALSE,FALSE,,"None",4,FALSE
43355,757,132,14,FALSE,1,278,5,FALSE,FALSE,,"None",4,FALSE
43356,757,132,12,FALSE,1,278,9,FALSE,FALSE,,"None",4,FALSE
43357,757,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43358,757,132,13,FALSE,1,278,4,FALSE,FALSE,,"None",4,FALSE
43359,757,132,12,FALSE,1,278,5,FALSE,FALSE,"prob","None",4,FALSE
43360,757,132,13,FALSE,1,278,4,TRUE,FALSE,,"None",4,FALSE
43361,757,132,13,FALSE,1,278,3,FALSE,FALSE,,"None",4,FALSE
43362,757,132,13,FALSE,1,278,6,FALSE,FALSE,,"None",4,FALSE
43363,757,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43364,757,132,13,FALSE,1,278,8,FALSE,FALSE,,"None",4,FALSE
43365,757,132,12,FALSE,1,278,4,FALSE,FALSE,,"None",4,FALSE
43366,757,132,11,FALSE,1,278,6,FALSE,FALSE,,"None",4,FALSE
43367,757,132,11,FALSE,1,278,6,FALSE,FALSE,,"None",4,FALSE
43368,757,132,13,FALSE,1,278,4,FALSE,FALSE,,"None",4,FALSE
43369,757,132,12,FALSE,1,278,16,FALSE,FALSE,,"None",4,FALSE
43370,757,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43371,757,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43372,757,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43373,757,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43374,757,132,12,FALSE,1,135,3,FALSE,TRUE,,"None",4,FALSE
43375,757,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43376,757,132,11,FALSE,1,278,4,TRUE,FALSE,,"None",4,FALSE
43377,757,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43378,757,132,15,FALSE,1,278,4,FALSE,FALSE,,"None",4,FALSE
43379,757,132,10,FALSE,1,278,5,FALSE,FALSE,,"None",4,FALSE
43380,757,132,13,FALSE,1,278,3,FALSE,FALSE,,"None",4,FALSE
43381,758,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43382,758,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43383,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43384,758,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43385,758,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43386,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43387,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43388,758,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43389,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43390,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43391,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43392,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43393,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43394,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43395,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43396,758,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43397,758,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43398,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43399,758,132,13,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43400,758,132,10,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43401,758,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43402,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43403,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43404,758,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43405,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43406,758,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43407,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43408,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43409,758,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43410,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43411,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43412,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43413,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43414,758,132,6,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43415,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43416,758,132,18,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43417,758,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43418,758,132,18,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43419,758,132,7,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43420,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43421,758,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43422,758,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43423,758,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43424,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43425,758,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43426,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43427,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43428,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43429,758,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43430,758,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43431,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43432,758,132,9,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43433,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43434,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43435,758,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43436,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43437,758,132,15,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43438,758,132,14,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43439,758,132,11,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43440,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43441,758,132,13,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43442,758,132,12,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43443,758,132,8,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43444,758,132,10,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43445,758,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43446,758,132,12,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43447,758,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43448,758,132,12,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43449,758,132,10,FALSE,1,278,8,FALSE,FALSE,,"None",4,FALSE
43450,758,132,14,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43451,758,132,13,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43452,758,132,15,FALSE,1,278,5,FALSE,FALSE,,"None",4,FALSE
43453,758,132,12,FALSE,1,278,9,FALSE,FALSE,,"None",4,FALSE
43454,758,132,11,FALSE,1,278,11,FALSE,FALSE,,"None",4,FALSE
43455,758,132,14,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43456,758,132,15,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43457,758,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43458,758,132,15,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43459,758,132,15,FALSE,1,135,4,FALSE,TRUE,,"None",4,FALSE
43460,758,132,15,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43461,758,132,15,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43462,758,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43463,758,132,13,FALSE,1,278,8,FALSE,FALSE,,"None",4,FALSE
43464,758,132,12,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43465,758,132,13,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43466,758,132,14,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43467,758,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43468,758,132,12,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43469,758,132,12,FALSE,1,278,4,FALSE,FALSE,,"None",4,FALSE
43470,758,132,11,FALSE,1,327,1,FALSE,FALSE,,"None",4,FALSE
43471,758,132,16,FALSE,1,327,2,FALSE,FALSE,,"None",4,FALSE
43472,759,114,41,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43473,759,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43474,759,114,47,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43475,759,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43476,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43477,759,114,24,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43478,759,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43479,759,114,17,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43480,759,114,18,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43481,759,114,19,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43482,759,114,18,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43483,759,114,19,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43484,759,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43485,759,114,36,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43486,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43487,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43488,759,114,36,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43489,759,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43490,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43491,759,114,40,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43492,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43493,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43494,759,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43495,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43496,759,114,33,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43497,759,114,39,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43498,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43499,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43500,759,114,41,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43501,759,114,41,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43502,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43503,759,114,41,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43504,759,114,46,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43505,759,114,42,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43506,759,114,39,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43507,759,114,36,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43508,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43509,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43510,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43511,759,114,20,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43512,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43513,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43514,759,114,35,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43515,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43516,759,114,24,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43517,759,114,25,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43518,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43519,759,114,23,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43520,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43521,759,114,46,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43522,759,114,38,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43523,759,114,42,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43524,759,114,23,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43525,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43526,759,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43527,759,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43528,759,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43529,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43530,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43531,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43532,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43533,759,114,27,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43534,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43535,759,114,38,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43536,759,114,35,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43537,759,114,21,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43538,759,114,44,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43539,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43540,759,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43541,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43542,759,114,23,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43543,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43544,759,114,40,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43545,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43546,759,114,25,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43547,759,114,22,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43548,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43549,759,114,35,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43550,759,114,35,TRUE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43551,759,114,37,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43552,759,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43553,759,114,21,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43554,759,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43555,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43556,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43557,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43558,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43559,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43560,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43561,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43562,759,114,36,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43563,759,114,33,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43564,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43565,759,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43566,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43567,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43568,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43569,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43570,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43571,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43572,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43573,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43574,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43575,759,114,42,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43576,759,114,25,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43577,759,114,38,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43578,759,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43579,759,114,20,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43580,759,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43581,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43582,759,114,17,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43583,759,114,23,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43584,759,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43585,759,114,15,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43586,759,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43587,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43588,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43589,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43590,759,114,24,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43591,759,114,30,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43592,759,114,35,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43593,759,114,16,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43594,759,114,10,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43595,759,114,23,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43596,759,114,28,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43597,759,114,21,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43598,759,114,21,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43599,759,114,14,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43600,759,114,17,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43601,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43602,759,114,19,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43603,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43604,759,114,32,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43605,759,114,20,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43606,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43607,759,114,22,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43608,759,114,27,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43609,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43610,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43611,759,114,30,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43612,759,114,17,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43613,759,114,37,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43614,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43615,759,114,21,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43616,759,114,23,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43617,759,114,21,TRUE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43618,759,114,19,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43619,759,114,31,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43620,759,114,35,FALSE,1,283,0,FALSE,FALSE,,"None",3,FALSE
43621,759,114,26,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43622,759,114,44,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43623,759,114,29,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43624,759,114,38,FALSE,1,283,0,FALSE,FALSE,,"None",4,FALSE
43625,759,114,34,FALSE,1,163,4,FALSE,TRUE,,"None",3,FALSE
43626,759,114,29,FALSE,1,323,11,FALSE,TRUE,,"None",3,FALSE
43627,759,114,37,FALSE,1,302,5,FALSE,FALSE,,"None",3,FALSE
43628,759,114,18,FALSE,1,304,5,FALSE,FALSE,,"None",3,FALSE
43629,759,114,21,FALSE,1,163,5,FALSE,TRUE,,"None",3,FALSE
43630,759,114,26,FALSE,1,163,8,FALSE,FALSE,,"None",4,FALSE
43631,759,114,36,FALSE,1,163,10,FALSE,TRUE,,"None",4,FALSE
43632,759,114,26,FALSE,1,143,6,FALSE,FALSE,,"None",4,FALSE
43633,759,114,28,FALSE,1,163,10,FALSE,FALSE,,"None",4,FALSE
43634,759,114,29,FALSE,1,132,14,FALSE,FALSE,,"None",4,FALSE
43635,759,114,29,FALSE,1,39,11,FALSE,FALSE,,"None",4,FALSE
43636,759,114,29,FALSE,1,323,9,FALSE,FALSE,,"None",4,FALSE
43637,759,114,26,FALSE,1,39,12,FALSE,FALSE,,"None",4,FALSE
43638,759,114,32,FALSE,1,39,12,FALSE,TRUE,,"None",4,FALSE
